    Step    Atoms         KinEng            CPU 
       0        0              0              0 
INFO: Particle insertion ins: inserted 75 particle templates (mass 2.968805e-07) at step 1
 - a total of 75 particle templates (mass 2.968805e-07) inserted so far.
100960000      873  1.2542571e-28      125181.05 
100970000      873  1.5966684e-28      125191.56 
100980000      873  1.9025925e-28      125202.67 
100990000      873  1.9594585e-28      125213.01 
101000000      873  2.2015947e-28      125223.44 
101010000      873  1.8961694e-28      125233.71 
101020000      873  2.1007224e-28      125244.03 
101030000      873  1.6435477e-28      125254.33 
101040000      873  1.8923264e-28      125264.65 
101050000      873  1.3561532e-28         125275 
101060000      873  1.6118872e-28      125285.32 
101070000      873   9.939939e-29      125295.66 
101080000      873  1.2128015e-28      125305.96 
101090000      873    5.55891e-29      125316.28 
101100000      873  9.3366968e-29      125326.93 
101110000      873   3.769171e-29      125337.91 
101120000      873  7.7536229e-29      125348.24 
101130000      873  4.6237393e-29      125359.22 
101140000      873  8.6911564e-29      125369.49 
101150000      873  8.1286983e-29      125379.79 
101160000      873   9.890438e-29      125390.07 
101170000      873  1.1549447e-28      125400.38 
101180000      873  1.0720847e-28      125410.67 
101190000      873  1.5672201e-28      125420.95 
101200000      873  1.2123022e-28      125431.38 
101210000      873  1.6726881e-28      125441.65 
101220000      873  1.1674283e-28      125451.99 
101230000      873  1.6537095e-28      125462.29 
101240000      873  1.0768335e-28      125473.59 
101250000      873  1.5406375e-28      125483.92 
101260000      873  9.0498708e-29      125494.22 
101270000      873  1.3842947e-28      125504.49 
101280000      873  9.9477675e-29      125514.81 
101290000      873   1.482076e-28      125525.09 
101300000      873  1.2995801e-28      125536.06 
101310000      873  1.7065305e-28      125546.34 
101320000      873  1.6454788e-28      125556.59 
101330000      873  1.7257093e-28      125566.89 
101340000      873  1.8964331e-28      125577.16 
101350000      873  1.6572031e-28      125587.46 
101360000      873  1.8870193e-28      125597.73 
101370000      873  1.4565839e-28      125608.04 
101380000      873  1.7222956e-28      125618.32 
101390000      873  1.1551817e-28      125629.62 
101400000      873  1.6169794e-28      125640.08 
101410000      873  1.1528095e-28       125650.4 
101420000      873  1.6860891e-28      125660.72 
101430000      873  1.0713366e-28      125671.01 
101440000      873  1.5759231e-28      125681.31 
101450000      873  9.9401652e-29      125691.61 
101460000      873  1.3479107e-28      125701.93 
101470000      873  8.1051245e-29      125712.21 
101480000      873  1.0067542e-28       125723.2 
101490000      873  6.5144099e-29      125733.47 
101500000      873  6.7937786e-29      125743.78 
101510000      873   6.331703e-29      125754.58 
101520000      873  4.5889226e-29      125765.44 
101530000      873  7.4400584e-29      125775.77 
101540000      873  4.5023214e-29      125786.12 
101550000      873  9.7707401e-29      125796.47 
101560000      873  6.1028331e-29      125806.82 
101570000      873  1.2281716e-28      125817.19 
101580000      873  8.1456409e-29      125827.52 
101590000      873  1.3324968e-28      125837.89 
101600000      873  7.7021298e-29      125848.32 
101610000      873  1.1590158e-28      125858.67 
101620000      873  9.8965371e-29      125868.99 
101630000      873  1.2585412e-28      125879.36 
101640000      873  1.3296876e-28      125890.18 
101650000      873  1.3134662e-28      125901.74 
101660000      873  1.6247565e-28      125912.07 
101670000      873  1.3649277e-28      125922.44 
101680000      873  1.8262498e-28      125932.84 
101690000      873  1.2623742e-28      125943.21 
101700000      873  1.7696789e-28      125953.61 
101710000      873   1.182589e-28      125963.99 
101720000      873  1.6234021e-28      125974.41 
101730000      873  1.0741107e-28      125984.78 
101740000      873  1.3392133e-28      125995.19 
101750000      873  1.0857992e-28      126005.57 
101760000      873  1.0907732e-28      126016.37 
101770000      873  9.9950598e-29      126027.36 
101780000      873   7.872811e-29      126037.78 
101790000      873  9.5012733e-29      126048.17 
101800000      873  4.9673222e-29      126058.67 
101810000      873   9.561518e-29      126069.08 
101820000      873  4.7916903e-29      126080.13 
101830000      873  9.5953955e-29      126090.53 
101840000      873  3.3054097e-29      126100.91 
101850000      873  8.1871986e-29      126111.35 
101860000      873   3.902762e-29      126121.76 
101870000      873  7.5737359e-29      126132.18 
101880000      873  5.5547303e-29      126142.88 
101890000      873  6.8363249e-29         126154 
101900000      873  8.3469208e-29      126164.46 
101910000      873  6.7845032e-29      126174.89 
101920000      873  1.0027966e-28      126185.28 
101930000      873  5.4699842e-29      126195.67 
101940000      873  1.0595615e-28      126206.03 
101950000      873  6.6093168e-29      126216.42 
101960000      873   1.305411e-28      126226.79 
101970000      873  8.3060828e-29      126237.17 
101980000      873  1.3170326e-28      126247.54 
101990000      873  1.0603742e-28      126258.61 
102000000      873  1.4419623e-28      126269.08 
102010000      873  1.3354909e-28      126279.47 
102020000      873  1.4606842e-28      126289.85 
102030000      873  1.5825256e-28       126301.1 
102040000      873  1.4315116e-28      126311.72 
102050000      873  1.6707321e-28      126322.12 
102060000      873  1.2259266e-28      126332.51 
102070000      873  1.6040909e-28      126342.86 
102080000      873  1.0160627e-28      126353.26 
102090000      873  1.4863321e-28      126363.61 
102100000      873  8.5857932e-29      126373.96 
102110000      873  1.2247186e-28      126384.29 
102120000      873  7.4773249e-29      126394.65 
102130000      873  1.0452541e-28      126404.99 
102140000      873  7.1659364e-29      126415.34 
102150000      873  7.6747298e-29      126425.67 
102160000      873  7.5787987e-29      126436.73 
102170000      873  4.7739039e-29      126447.09 
102180000      873  7.0612253e-29      126458.23 
102190000      873  3.5659687e-29       126468.8 
102200000      873  8.5909852e-29       126479.3 
102210000      873  3.9931376e-29      126489.67 
102220000      873  9.9006171e-29         126500 
102230000      873  5.4962046e-29      126510.34 
102240000      873  1.1615511e-28      126520.64 
102250000      873  8.6099492e-29      126530.99 
102260000      873   1.363868e-28      126541.32 
102270000      873   1.185493e-28      126551.64 
102280000      873  1.3716335e-28      126561.93 
102290000      873   1.402003e-28      126572.26 
102300000      873  1.3289697e-28      126582.57 
102310000      873  1.6905931e-28      126592.87 
102320000      873   1.300574e-28       126603.2 
102330000      873  1.7324435e-28      126614.49 
102340000      873  1.1646038e-28      126625.59 
102350000      873  1.6566231e-28      126635.89 
102360000      873  1.0441379e-28      126646.23 
102370000      873  1.4519419e-28      126656.54 
102380000      873  8.6075772e-29      126666.89 
102390000      873  1.0738703e-28       126677.2 
102400000      873  7.2809351e-29      126687.63 
102410000      873  7.6742525e-29      126697.94 
102420000      873   7.483537e-29      126708.25 
102430000      873  5.4624368e-29      126718.59 
102440000      873  7.4935575e-29      126728.86 
102450000      873   3.502433e-29      126739.66 
102460000      873   8.093511e-29      126750.44 
102470000      873  3.1181065e-29      126760.76 
102480000      873  8.5144524e-29      126771.04 
102490000      873  3.2361183e-29      126781.34 
102500000      873  8.0079826e-29      126791.62 
102510000      873  4.4485189e-29      126802.62 
102520000      873  8.0274626e-29      126812.91 
102530000      873  6.9213435e-29      126823.22 
102540000      873  8.6565022e-29      126833.55 
102550000      873  1.0459999e-28      126843.85 
102560000      873  9.7177591e-29      126854.16 
102570000      873  1.3574755e-28      126864.44 
102580000      873  1.0287355e-28      126875.72 
102590000      873  1.6141881e-28      126886.03 
102600000      873   1.176734e-28      126896.44 
102610000      873   1.751022e-28       126906.7 
102620000      873  1.1936508e-28      126916.99 
102630000      873  1.6077983e-28      126927.23 
102640000      873  1.2358079e-28      126937.51 
102650000      873  1.6502154e-28      126947.78 
102660000      873   1.417615e-28      126958.09 
102670000      873  1.4808439e-28      126968.38 
102680000      873   1.522005e-28      126979.34 
102690000      873  1.3240545e-28      126989.66 
102700000      873  1.5228579e-28      127000.93 
102710000      873  1.0921873e-28       127011.3 
102720000      873  1.4372869e-28      127021.59 
102730000      873  8.5323598e-29      127031.91 
102740000      873  1.2824297e-28      127042.19 
102750000      873  6.1687993e-29       127052.5 
102760000      873  1.0302174e-28      127062.77 
102770000      873  4.6553451e-29       127073.1 
102780000      873  7.5796628e-29      127083.38 
102790000      873  4.9872412e-29      127093.68 
102800000      873  5.9052588e-29      127104.09 
102810000      873  6.3757393e-29      127114.38 
102820000      873  5.4103722e-29      127124.72 
102830000      873  8.6561212e-29      127135.04 
102840000      873  5.2914525e-29      127146.19 
102850000      873  1.0433924e-28      127157.46 
102860000      873  6.2095161e-29      127167.84 
102870000      873  1.2264788e-28      127178.16 
102880000      873  8.3006953e-29      127188.53 
102890000      873  1.4707805e-28      127198.86 
102900000      873  1.1425924e-28      127209.26 
102910000      873   1.547007e-28      127219.59 
102920000      873   1.352533e-28      127229.95 
102930000      873   1.551828e-28      127240.25 
102940000      873  1.5456395e-28       127250.6 
102950000      873  1.3938573e-28      127260.94 
102960000      873  1.5480754e-28      127271.74 
102970000      873  1.2100008e-28      127282.64 
102980000      873  1.5678303e-28      127293.03 
102990000      873  1.0384471e-28      127303.38 
103000000      873  1.5416862e-28       127313.9 
103010000      873  8.6794043e-29       127324.3 
103020000      873   1.321236e-28      127334.71 
103030000      873   7.076588e-29      127345.82 
103040000      873  9.8710671e-29      127356.19 
103050000      873  6.4657754e-29      127366.61 
103060000      873  8.7282449e-29      127376.98 
103070000      873  8.2130282e-29      127387.39 
103080000      873  7.5679221e-29      127398.08 
103090000      873  8.3929421e-29      127409.16 
103100000      873  4.5701481e-29      127419.56 
103110000      873  7.5546807e-29      127429.96 
103120000      873  3.2176407e-29      127440.34 
103130000      873  8.5556916e-29      127450.74 
103140000      873  3.4108086e-29      127461.12 
103150000      873  9.0219269e-29      127471.53 
103160000      873  4.9140392e-29      127481.94 
103170000      873  1.0791299e-28      127492.35 
103180000      873  8.3062941e-29      127502.79 
103190000      873  1.1858723e-28      127513.18 
103200000      873  9.3563396e-29      127524.43 
103210000      873  9.7746434e-29      127535.82 
103220000      873  1.1978671e-28      127546.27 
103230000      873  1.0466347e-28      127556.66 
103240000      873  1.5442838e-28      127567.07 
103250000      873  1.1648971e-28      127577.42 
103260000      873  1.7334484e-28      127587.81 
103270000      873  1.2004434e-28      127598.17 
103280000      873  1.7309323e-28      127608.57 
103290000      873  1.2605989e-28      127618.97 
103300000      873  1.6919842e-28      127629.32 
103310000      873  1.2748338e-28      127639.72 
103320000      873  1.4450959e-28      127650.09 
103330000      873  1.2271128e-28      127660.48 
103340000      873  1.1708986e-28      127670.87 
103350000      873  1.1784717e-28      127682.26 
103360000      873  7.8379216e-29      127692.68 
103370000      873   1.016483e-28      127703.77 
103380000      873  5.4079732e-29      127714.12 
103390000      873  9.4636768e-29      127724.49 
103400000      873  3.6299398e-29         127735 
103410000      873  8.9747145e-29      127745.33 
103420000      873  3.7888331e-29      127755.66 
103430000      873   8.242626e-29      127765.98 
103440000      873  4.2904983e-29      127776.32 
103450000      873   6.959777e-29      127786.63 
103460000      873  5.1567673e-29      127796.97 
103470000      873  5.5566363e-29       127807.3 
103480000      873  6.6956647e-29      127817.67 
103490000      873   4.215963e-29      127828.01 
103500000      873   7.497504e-29      127839.35 
103510000      873  3.2115258e-29      127849.74 
103520000      873   8.667975e-29      127860.13 
103530000      873  4.3237809e-29      127870.49 
103540000      873   1.100405e-28      127881.49 
103550000      873  6.5049394e-29      127891.83 
103560000      873  1.2197214e-28      127902.13 
103570000      873  8.6405695e-29      127912.49 
103580000      873  1.3260927e-28       127922.8 
103590000      873   1.237552e-28      127933.11 
103600000      873   1.399887e-28      127943.51 
103610000      873  1.5328837e-28      127953.83 
103620000      873   1.392943e-28      127964.11 
103630000      873  1.5870066e-28      127975.43 
103640000      873  1.2448919e-28      127985.78 
103650000      873  1.7574377e-28      127996.11 
103660000      873  1.2322252e-28      128006.45 
103670000      873   1.722834e-28      128016.75 
103680000      873  1.2294966e-28      128027.09 
103690000      873  1.6907499e-28       128037.4 
103700000      873   1.218106e-28      128047.75 
103710000      873  1.4591334e-28      128058.76 
103720000      873  1.2643944e-28      128069.08 
103730000      873  1.2707562e-28      128079.37 
103740000      873  1.2479259e-28       128089.7 
103750000      873  9.8717796e-29      128100.85 
103760000      873  1.1653523e-28      128111.29 
103770000      873  6.8087958e-29      128121.58 
103780000      873   1.059992e-28      128131.89 
103790000      873  4.3843873e-29      128142.19 
103800000      873  9.1246813e-29      128152.59 
103810000      873  3.1828182e-29      128162.92 
103820000      873  8.2957905e-29      128173.21 
103830000      873  3.6325598e-29      128183.55 
103840000      873  7.2705035e-29      128193.84 
103850000      873  5.7286859e-29      128204.18 
103860000      873  7.6384384e-29      128214.48 
103870000      873   8.964347e-29       128225.2 
103880000      873  8.9789334e-29      128236.84 
103890000      873   1.352178e-28      128247.17 
103900000      873  1.0456648e-28      128257.46 
103910000      873  1.5652053e-28      128267.74 
103920000      873  1.1111602e-28      128278.06 
103930000      873   1.739862e-28      128288.36 
103940000      873  1.2087393e-28      128298.61 
103950000      873   1.743628e-28       128308.9 
103960000      873  1.2896009e-28      128319.16 
103970000      873  1.6148475e-28      128329.48 
103980000      873  1.3538502e-28      128339.78 
103990000      873  1.3655508e-28      128350.09 
104000000      873  1.3459575e-28      128361.48 
104010000      873  1.0616052e-28      128371.85 
104020000      873  1.2434919e-28      128382.17 
104030000      873  7.6551464e-29      128392.48 
104040000      873  1.1794858e-28      128402.81 
104050000      873  5.9370589e-29       128413.6 
104060000      873  1.0468457e-28      128424.64 
104070000      873  4.1655025e-29      128434.93 
104080000      873  8.4911558e-29      128445.23 
104090000      873  3.8268105e-29      128455.53 
104100000      873  7.3038083e-29      128465.87 
104110000      873   4.747377e-29      128476.17 
104120000      873   5.709021e-29      128487.87 
104130000      873  6.7863279e-29      128498.21 
104140000      873  5.9423627e-29      128508.57 
104150000      873  9.6220028e-29      128518.95 
104160000      873  6.7467246e-29      128529.27 
104170000      873  1.2045881e-28      128539.64 
104180000      873   8.349077e-29      128549.98 
104190000      873  1.4242528e-28      128560.35 
104200000      873  9.8575086e-29      128570.79 
104210000      873  1.6030812e-28      128581.17 
104220000      873  1.2094207e-28       128591.5 
104230000      873  1.6681377e-28      128602.57 
104240000      873  1.3979185e-28      128613.91 
104250000      873  1.5649807e-28       128624.3 
104260000      873  1.4448468e-28      128634.63 
104270000      873  1.3802091e-28         128645 
104280000      873  1.4380556e-28      128655.37 
104290000      873  1.0782822e-28      128665.72 
104300000      873  1.4059702e-28      128676.09 
104310000      873  8.9921466e-29      128686.46 
104320000      873  1.4100232e-28      128696.88 
104330000      873  8.5379577e-29      128707.28 
104340000      873   1.424912e-28      128717.69 
104350000      873  7.9823069e-29      128728.06 
104360000      873  1.1969747e-28      128739.45 
104370000      873  7.0416302e-29      128749.88 
104380000      873   9.142063e-29       128760.3 
104390000      873  6.3733311e-29      128770.67 
104400000      873  6.3747082e-29      128781.86 
104410000      873  6.4538292e-29      128792.26 
104420000      873  4.7407278e-29      128802.64 
104430000      873  7.3673269e-29      128813.05 
104440000      873  3.4127555e-29      128823.43 
104450000      873  8.0742487e-29      128833.84 
104460000      873  3.2010708e-29      128844.23 
104470000      873  9.4624012e-29      128854.64 
104480000      873  4.9714341e-29      128866.03 
104490000      873  1.0832644e-28      128876.52 
104500000      873  7.5344118e-29      128886.93 
104510000      873  1.1367143e-28      128897.36 
104520000      873   9.659613e-29      128907.77 
104530000      873   1.120035e-28      128918.14 
104540000      873  1.2609858e-28      128928.55 
104550000      873  1.2126852e-28      128938.93 
104560000      873   1.629673e-28      128949.32 
104570000      873  1.2666467e-28      128960.33 
104580000      873  1.7687884e-28      128970.72 
104590000      873  1.2296469e-28      128981.07 
104600000      873  1.7149825e-28      128992.55 
104610000      873  1.1667734e-28      129002.96 
104620000      873  1.4988481e-28      129013.36 
104630000      873     1.0028e-28      129023.73 
104640000      873  1.1717985e-28      129034.13 
104650000      873  9.6943355e-29      129044.52 
104660000      873   9.482464e-29      129054.91 
104670000      873  9.7118856e-29      129065.32 
104680000      873  6.7168388e-29      129075.68 
104690000      873  9.0243696e-29      129086.05 
104700000      873  3.9031252e-29      129096.39 
104710000      873  8.6885038e-29      129106.77 
104720000      873  2.9444543e-29      129117.59 
104730000      873  8.0487955e-29      129128.45 
104740000      873  3.3676375e-29      129139.47 
104750000      873  8.8605942e-29      129149.81 
104760000      873  5.0197462e-29      129160.12 
104770000      873  8.4291805e-29      129170.47 
104780000      873  8.1963941e-29      129180.82 
104790000      873   9.025418e-29      129191.16 
104800000      873  1.1347194e-28      129201.64 
104810000      873  1.0741574e-28      129211.97 
104820000      873  1.4848362e-28      129222.32 
104830000      873  1.1855691e-28      129232.68 
104840000      873  1.7307049e-28      129243.04 
104850000      873  1.2255279e-28      129254.34 
104860000      873   1.783049e-28      129264.72 
104870000      873  1.2460799e-28      129275.02 
104880000      873  1.6401839e-28      129285.36 
104890000      873  1.2456588e-28       129295.7 
104900000      873  1.4921902e-28      129306.01 
104910000      873  1.2043109e-28      129317.04 
104920000      873  1.1755141e-28      129327.32 
104930000      873  1.2155989e-28      129337.63 
104940000      873  1.1441912e-28      129347.92 
104950000      873  1.5148608e-28      129358.26 
104960000      873  1.0650849e-28       129368.6 
104970000      873  1.4249516e-28      129379.39 
104980000      873  7.4174784e-29      129390.24 
104990000      873  1.1928699e-28      129400.57 
105000000      873  5.6876378e-29      129411.03 
105010000      873   9.670835e-29      129421.38 
105020000      873  4.8048911e-29      129431.68 
105030000      873  7.6052732e-29      129442.02 
105040000      873   5.483604e-29       129452.3 
105050000      873  5.5734709e-29      129462.61 
105060000      873  6.2764939e-29       129472.9 
105070000      873  4.7663758e-29      129483.22 
105080000      873   8.113353e-29      129493.49 
105090000      873  4.3634184e-29      129504.45 
105100000      873  9.7222204e-29      129514.72 
105110000      873  5.6540888e-29      129525.03 
105120000      873  1.2955938e-28      129536.31 
105130000      873  8.6572887e-29      129546.68 
105140000      873  1.4453249e-28         129557 
105150000      873  1.1873223e-28      129567.29 
105160000      873   1.599757e-28      129577.61 
105170000      873  1.4346139e-28      129587.91 
105180000      873  1.4705435e-28      129598.25 
105190000      873  1.5843572e-28      129608.52 
105200000      873   1.332694e-28      129618.95 
105210000      873  1.5912098e-28      129629.23 
105220000      873  1.1624402e-28       129639.8 
105230000      873  1.5573354e-28      129650.06 
105240000      873  9.1192742e-29      129660.37 
105250000      873  1.3221838e-28      129670.63 
105260000      873  6.8572246e-29       129681.6 
105270000      873  1.1386831e-28      129692.86 
105280000      873  5.8513056e-29      129703.17 
105290000      873  7.9569136e-29       129713.5 
105300000      873  5.1369186e-29      129723.79 
105310000      873  5.9518603e-29       129734.1 
105320000      873  6.4519452e-29      129744.38 
105330000      873  4.1397409e-29       129754.7 
105340000      873  7.4792441e-29      129764.98 
105350000      873  4.1060531e-29       129775.3 
105360000      873  9.3643604e-29       129785.6 
105370000      873  5.0257372e-29      129795.92 
105380000      873  1.1240605e-28      129806.21 
105390000      873  6.7944038e-29      129817.16 
105400000      873  1.2731615e-28      129827.95 
105410000      873   9.490826e-29      129838.27 
105420000      873  1.3686958e-28      129848.58 
105430000      873  1.2029887e-28      129859.54 
105440000      873  1.4298925e-28      129869.87 
105450000      873  1.4610695e-28      129880.17 
105460000      873  1.3690754e-28      129890.53 
105470000      873  1.7026491e-28      129900.87 
105480000      873  1.2989689e-28      129911.21 
105490000      873  1.7102738e-28      129921.54 
105500000      873  1.1141296e-28      129931.89 
105510000      873   1.640208e-28      129942.73 
105520000      873  1.0019098e-28      129953.57 
105530000      873  1.3381447e-28      129963.95 
105540000      873  7.3627321e-29      129974.27 
105550000      873  1.0311272e-28      129984.62 
105560000      873  6.5274567e-29      129994.93 
105570000      873  7.1504351e-29      130005.29 
105580000      873  6.1535676e-29      130015.61 
105590000      873  4.9396572e-29      130025.98 
105600000      873   7.310381e-29      130037.14 
105610000      873  4.0470289e-29      130047.53 
105620000      873   8.667244e-29      130057.88 
105630000      873  4.7015536e-29      130068.29 
105640000      873  1.0627627e-28      130079.69 
105650000      873  6.0134831e-29      130090.11 
105660000      873  1.1738328e-28      130100.51 
105670000      873  9.1775013e-29      130110.88 
105680000      873  1.3472617e-28      130121.27 
105690000      873  1.2134548e-28      130131.65 
105700000      873  1.3700443e-28      130142.06 
105710000      873  1.5074723e-28      130152.42 
105720000      873  1.3330046e-28      130162.81 
105730000      873  1.6602928e-28      130173.18 
105740000      873  1.2635303e-28      130183.56 
105750000      873  1.6936194e-28      130193.94 
105760000      873  1.2057158e-28      130205.35 
105770000      873  1.6988463e-28      130216.48 
105780000      873   1.121422e-28      130226.86 
105790000      873  1.5940744e-28      130237.27 
105800000      873  1.0627275e-28      130247.79 
105810000      873  1.3743201e-28      130258.24 
105820000      873  1.0198947e-28      130268.63 
105830000      873  1.0484918e-28      130279.04 
105840000      873  9.5030152e-29       130289.4 
105850000      873  6.7492195e-29      130299.79 
105860000      873   8.991094e-29      130310.16 
105870000      873  4.2037824e-29      130320.56 
105880000      873   8.590843e-29      130331.87 
105890000      873  3.0847322e-29      130342.31 
105900000      873  8.4133088e-29      130352.69 
105910000      873   3.318999e-29      130363.03 
105920000      873  9.2675038e-29      130373.44 
105930000      873  5.0804829e-29      130383.81 
105940000      873  1.0287502e-28       130394.9 
105950000      873  8.5259209e-29      130405.27 
105960000      873  1.2162435e-28      130415.68 
105970000      873  1.2209887e-28      130426.05 
105980000      873  1.3326028e-28      130436.46 
105990000      873  1.5850621e-28      130446.86 
106000000      873  1.3298164e-28      130458.14 
106010000      873  1.7108122e-28       130468.7 
106020000      873  1.1405178e-28      130479.07 
106030000      873  1.7164498e-28      130489.41 
106040000      873  1.2047145e-28      130499.77 
106050000      873  1.7532168e-28       130510.1 
106060000      873    1.20821e-28      130520.44 
106070000      873   1.637401e-28      130530.76 
106080000      873   1.229517e-28       130541.1 
106090000      873  1.4611724e-28      130551.43 
106100000      873  1.1521515e-28       130561.8 
106110000      873   1.091036e-28      130572.13 
106120000      873  1.0447344e-28      130583.85 
106130000      873  7.1848728e-29      130594.58 
106140000      873  8.9751754e-29      130604.95 
106150000      873    4.25444e-29      130615.31 
106160000      873  8.5298283e-29      130625.64 
106170000      873  3.4739666e-29      130635.99 
106180000      873  9.4646443e-29      130646.29 
106190000      873   4.521692e-29      130656.61 
106200000      873  9.5108005e-29      130667.03 
106210000      873  4.9396495e-29      130677.38 
106220000      873  7.5235681e-29      130687.67 
106230000      873  4.7425748e-29      130697.98 
106240000      873  5.8781506e-29      130708.73 
106250000      873  6.3315834e-29      130719.58 
106260000      873  5.2892885e-29      130729.94 
106270000      873  8.2026826e-29      130740.26 
106280000      873  6.0635461e-29      130750.59 
106290000      873  1.0076287e-28      130761.56 
106300000      873  6.3326043e-29       130771.9 
106310000      873  1.3157346e-28       130782.2 
106320000      873  8.7079467e-29      130792.53 
106330000      873   1.538854e-28      130802.85 
106340000      873   1.080531e-28      130813.18 
106350000      873  1.6269639e-28      130823.47 
106360000      873  1.2203503e-28      130834.27 
106370000      873   1.550895e-28      130845.07 
106380000      873  1.4038423e-28      130855.42 
106390000      873  1.5182384e-28      130865.74 
106400000      873  1.4988038e-28      130876.12 
106410000      873  1.3411393e-28      130886.42 
106420000      873  1.6732586e-28       130896.7 
106430000      873  1.2248403e-28      130907.03 
106440000      873  1.6031536e-28      130917.33 
106450000      873  1.0766694e-28      130927.66 
106460000      873  1.5233686e-28      130938.64 
106470000      873  8.6507987e-29      130948.96 
106480000      873  1.2267148e-28      130959.58 
106490000      873  7.3541835e-29      130970.79 
106500000      873  1.0428061e-28      130981.13 
106510000      873  7.9921941e-29      130991.41 
106520000      873  1.0763865e-28      131001.73 
106530000      873  1.0159917e-28      131011.99 
106540000      873  8.1926849e-29      131022.27 
106550000      873  9.1449503e-29      131032.54 
106560000      873  4.7613999e-29      131042.85 
106570000      873  8.2824478e-29       131053.1 
106580000      873  3.5939341e-29       131063.4 
106590000      873  8.2085343e-29      131073.67 
106600000      873  2.9268354e-29      131084.09 
106610000      873  8.7215984e-29       131095.4 
106620000      873  4.0089702e-29      131105.77 
106630000      873  9.1608489e-29      131116.76 
106640000      873   6.256404e-29      131127.06 
106650000      873  1.0445207e-28      131137.38 
106660000      873  9.6014115e-29      131147.69 
106670000      873  1.1262613e-28      131158.02 
106680000      873  1.3089743e-28      131168.31 
106690000      873  1.2370051e-28      131178.63 
106700000      873  1.5992158e-28      131188.91 
106710000      873  1.2349058e-28      131199.22 
106720000      873  1.7275654e-28      131209.53 
106730000      873  1.2206444e-28      131220.83 
106740000      873  1.7604909e-28      131231.17 
106750000      873  1.2086521e-28       131241.5 
106760000      873  1.6383259e-28      131251.84 
106770000      873  1.1463432e-28      131262.16 
106780000      873  1.3812403e-28      131272.54 
106790000      873  1.0238765e-28      131282.89 
106800000      873  1.1018742e-28      131293.34 
106810000      873  9.7345314e-29      131304.36 
106820000      873  7.1557344e-29      131314.72 
106830000      873  8.2937656e-29      131325.04 
106840000      873  4.2963035e-29      131335.41 
106850000      873  8.0529168e-29      131346.73 
106860000      873  3.0458973e-29      131357.15 
106870000      873  8.5457009e-29      131367.47 
106880000      873  3.6654434e-29      131377.81 
106890000      873  9.4322684e-29      131388.16 
106900000      873  5.2443874e-29      131398.51 
106910000      873   1.027836e-28       131408.9 
106920000      873  7.3128876e-29      131419.26 
106930000      873  1.1253086e-28      131429.65 
106940000      873  1.1879033e-28      131440.01 
106950000      873  1.2051176e-28      131450.44 
106960000      873  1.4297972e-28      131460.84 
106970000      873  1.2651542e-28      131472.23 
106980000      873  1.6595969e-28      131483.34 
106990000      873  1.2543751e-28      131493.74 
107000000      873  1.7733159e-28      131504.26 
107010000      873  1.2310793e-28      131514.64 
107020000      873  1.6993976e-28      131525.06 
107030000      873  1.0909273e-28      131535.45 
107040000      873  1.5208428e-28      131545.82 
107050000      873  9.8399248e-29      131556.21 
107060000      873  1.2104066e-28      131566.59 
107070000      873  1.0021727e-28         131577 
107080000      873  1.2249728e-28      131587.38 
107090000      873  1.1159857e-28      131598.81 
107100000      873  8.7121912e-29      131609.25 
107110000      873  1.0577062e-28      131619.67 
107120000      873  6.2591435e-29       131630.1 
107130000      873  9.8903949e-29      131640.52 
107140000      873  4.4894182e-29      131650.93 
107150000      873  8.9210379e-29         131662 
107160000      873   3.206221e-29       131672.4 
107170000      873  8.3539372e-29      131682.76 
107180000      873  3.5000617e-29      131693.16 
107190000      873  7.6940234e-29      131703.53 
107200000      873  5.4484386e-29      131714.02 
107210000      873  7.9290171e-29      131725.36 
107220000      873  8.7988158e-29       131735.8 
107230000      873   8.967085e-29      131746.15 
107240000      873   1.203018e-28      131756.56 
107250000      873  9.7608479e-29      131766.96 
107260000      873  1.4598444e-28      131777.35 
107270000      873  1.0507898e-28      131787.76 
107280000      873  1.6471324e-28      131798.13 
107290000      873  1.1958487e-28      131808.55 
107300000      873   1.768815e-28      131818.92 
107310000      873  1.2824383e-28       131829.3 
107320000      873  1.6991758e-28      131840.31 
107330000      873  1.3214906e-28      131851.66 
107340000      873   1.501964e-28      131862.02 
107350000      873   1.243256e-28      131872.38 
107360000      873  1.2560502e-28      131882.71 
107370000      873  1.2755465e-28      131893.04 
107380000      873  9.2378239e-29      131903.37 
107390000      873  1.1303836e-28      131913.69 
107400000      873  6.6243972e-29      131924.15 
107410000      873  1.0983436e-28      131934.48 
107420000      873  5.3706175e-29      131944.84 
107430000      873  1.0204939e-28      131955.18 
107440000      873  5.0088898e-29      131965.54 
107450000      873  9.1607779e-29      131976.86 
107460000      873  4.0957496e-29      131987.26 
107470000      873  6.9164723e-29      131997.58 
107480000      873  4.9448076e-29      132007.91 
107490000      873  6.3037954e-29      132019.44 
107500000      873  7.2059606e-29      132029.74 
107510000      873  5.7887834e-29      132040.05 
107520000      873  9.8261413e-29      132050.35 
107530000      873  5.2575597e-29      132060.68 
107540000      873  1.1078696e-28      132070.95 
107550000      873   6.654278e-29      132081.74 
107560000      873  1.2773159e-28      132092.02 
107570000      873  9.4265722e-29      132103.25 
107580000      873  1.5475828e-28      132113.64 
107590000      873  1.1708503e-28      132124.01 
107600000      873  1.5866009e-28      132134.41 
107610000      873   1.306848e-28      132144.76 
