t,in_mass_flow,out_mass_flow
5.295,5.86430628670064e-05,0
5.3,0,0
5.305,0,0
5.31,2.93215314335032e-05,0
5.315,0,0
5.32,0,0
5.325,0,0
5.33,0,0
5.335,2.93215314335032e-05,0
5.34,2.93215314335032e-05,0
5.345,0,0
5.35,0,0
5.355,0,0
5.36,0,0
5.365,0,0
5.37,0,0
5.375,0,0
5.38,0,0
5.385,0,0
5.39,0,0
5.395,2.93215314335032e-05,0
5.4,0,0
5.405,2.93215314335032e-05,0
5.41,8.79645943005096e-05,0
5.415,0,0
5.42,2.93215314335032e-05,0
5.425,2.93215314335032e-05,0
5.43,0,0
5.435,2.93215314335032e-05,0
5.44,8.79645943005096e-05,0
5.445,0,0
5.45,2.93215314335032e-05,0
5.455,0,0
5.46,2.93215314335032e-05,0
5.465,0,0
5.47,2.93215314335032e-05,0
5.475,5.86430628670064e-05,0
5.48,2.93215314335032e-05,0
5.485,0,0
5.49,0,0
5.495,5.86430628670064e-05,0
5.5,2.93215314335032e-05,0
5.505,5.86430628670064e-05,0
5.51,0.000117286125734013,0
5.515,2.93215314335032e-05,0
5.52,2.93215314335032e-05,0
5.525,2.93215314335032e-05,0
5.53,0,0
5.535,0,0
5.54,5.86430628670064e-05,0
5.545,5.86430628670064e-05,0
5.55,2.93215314335032e-05,0
5.555,8.79645943005096e-05,0
5.56,2.93215314335032e-05,0
5.565,0,0
5.57,0,0
5.575,2.93215314335032e-05,0
5.58,0,0
5.585,2.93215314335032e-05,0
5.59,0,0
5.595,5.86430628670064e-05,0
5.6,8.79645943005096e-05,0
5.605,0,0
5.61,5.86430628670064e-05,0
5.615,2.93215314335032e-05,0
5.62,5.86430628670064e-05,0
5.625,0,0
5.63,0,0
5.635,0,0
5.64,5.86430628670064e-05,0
5.645,0,0
5.65,2.93215314335032e-05,0
5.655,0,0
5.66,0,0
5.665,0,0
5.67,5.86430628670064e-05,0
5.675,2.93215314335032e-05,0
5.68,5.86430628670064e-05,0
5.685,0,0
5.69,5.86430628670064e-05,0
5.695,0,0
5.7,0,0
5.705,0,0
5.71,8.79645943005096e-05,0
5.715,2.93215314335032e-05,0
5.72,2.93215314335032e-05,0
5.725,2.93215314335032e-05,0
5.73,0,0
5.735,5.86430628670064e-05,0
5.74,0,0
5.745,0,0
5.75,0,0
5.755,5.86430628670064e-05,0
5.76,5.86430628670064e-05,0
5.765,5.86430628670064e-05,0
5.77,2.93215314335032e-05,0
5.775,2.93215314335032e-05,0
5.78,0,0
5.785,5.86430628670064e-05,0
5.79,2.93215314335032e-05,0
5.795,5.86430628670064e-05,0
5.8,0,0
5.805,0,0
5.81,2.93215314335032e-05,0
5.815,5.86430628670064e-05,0
5.82,2.93215314335032e-05,0
5.825,0,0
5.83,0,0
5.835,2.93215314335032e-05,0
5.84,0,0
5.845,0,0
5.85,2.93215314335032e-05,0
5.855,0,0
5.86,0,0
5.865,0,0
5.87,0,0
5.875,0,0
5.88,0,0
5.885,2.93215314335032e-05,0
5.89,0,0
5.895,5.86430628670064e-05,0
5.9,2.93215314335032e-05,0
5.905,0,0
5.91,0,0
5.915,2.93215314335032e-05,0
5.92,0,0
5.925,0,0
5.93,2.93215314335032e-05,0
5.935,0,0
5.94,0,0
5.945,0,0
5.95,0,0
5.955,0,0
5.96,0,0
5.965,0,0
5.97,0,0
5.975,0,0
5.98,0,0
5.985,2.93215314335032e-05,0
5.99,2.93215314335032e-05,0
5.995,0,0
6,0,0
6.005,0,0
6.01,2.93215314335032e-05,0
6.015,5.86430628670064e-05,0
6.02,0,0
6.025,0,0
6.03,2.93215314335032e-05,0
6.035,5.86430628670064e-05,0
6.04,5.86430628670064e-05,0
6.045,0,0
6.05,2.93215314335032e-05,0
6.055,2.93215314335032e-05,0
6.06,0,0
6.065,5.86430628670064e-05,0
6.07,8.79645943005096e-05,0
6.075,0,0
6.08,0,0
6.085,0,0
6.09,0,0
6.095,2.93215314335032e-05,0
